source,city,temperature_c,condition,extraction_method,url,scraped_at,batch_number,batch_timestamp,record_number,collection_time,data_type,alert_active,wind_speed_kmh,alert_types,issue_date,valid_until,feels_like_c,humidity_percent,pressure_hpa,wind_speed_mps,wind_direction,weather_main,weather_description,cloud_coverage,visibility_m,timestamp,forecast_hours_ahead,forecast_time,predicted_temp_c,precipitation_chance,confidence,generated_at,error
openweather_api,Gabes,17.98,,,,21:36:24,1,2026-02-04T21:35:59.764326,10,21:36:27,current_weather,,,,,,16.93,42.0,1004.0,10.29,250.0,Clouds,scattered clouds,40.0,5000.0,2026-02-04T21:34:25,,,,,,,
openweather_api,Bizerte,12,,,,21:36:24,1,2026-02-04T21:35:59.764326,11,21:36:27,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:36:24,,,,,,,
openweather_api,Tozeur,13.22,,,,21:36:25,1,2026-02-04T21:35:59.764326,12,21:36:27,current_weather,,,,,,12.58,76.0,1006.0,2.06,270.0,Clouds,overcast clouds,89.0,10000.0,2026-02-04T21:36:05,,,,,,,
openweather_api,Tunis,16.5,,,,21:36:25,1,2026-02-04T21:35:59.764326,13,21:36:27,current_weather,,,,,,15.38,45.0,1005.0,8.37,254.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:34:44,,,,,,,
openweather_api,Sousse,15.88,,,,21:36:26,1,2026-02-04T21:35:59.764326,14,21:36:27,current_weather,,,,,,14.96,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:34:24,,,,,,,
openweather_api,Mahdia,15.11,,,,21:36:26,1,2026-02-04T21:35:59.764326,15,21:36:27,current_weather,,,,,,14.16,57.0,1002.0,12.79,239.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:34:53,,,,,,,
openweather_api,Tunis,16.5,,,,21:37:33,2,2026-02-04T21:37:20.100200,25,21:37:35,current_weather,,,,,,15.38,45.0,1005.0,8.37,254.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:34:44,,,,,,,
openweather_api,Bizerte,12,,,,21:37:33,2,2026-02-04T21:37:20.100200,27,21:37:35,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:36:24,,,,,,,
openweather_api,Nabeul,14.56,,,,21:37:34,2,2026-02-04T21:37:20.100200,28,21:37:35,current_weather,,,,,,13.87,69.0,1000.0,5.71,253.0,Clouds,overcast clouds,92.0,10000.0,2026-02-04T21:37:33,,,,,,,
openweather_api,Sousse,15.88,,,,21:37:34,2,2026-02-04T21:37:20.100200,30,21:37:35,current_weather,,,,,,14.96,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:34:24,,,,,,,
openweather_api,Sfax,15.08,,,,21:37:35,2,2026-02-04T21:37:20.100200,31,21:37:35,current_weather,,,,,,14.08,55.0,1003.0,6.17,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:37:34,,,,,,,
openweather_api,Monastir,15.99,,,,21:37:35,2,2026-02-04T21:37:20.100200,32,21:37:35,current_weather,,,,,,15.08,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:33:30,,,,,,,
openweather_api,Mahdia,15.11,,,,21:39:00,3,2026-02-04T21:38:47.883325,42,21:39:04,current_weather,,,,,,14.16,57.0,1002.0,12.79,239.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:34:53,,,,,,,
openweather_api,Tozeur,13.22,,,,21:39:01,3,2026-02-04T21:38:47.883325,43,21:39:04,current_weather,,,,,,12.58,76.0,1006.0,2.06,270.0,Clouds,overcast clouds,89.0,10000.0,2026-02-04T21:36:05,,,,,,,
openweather_api,Nabeul,14.56,,,,21:39:02,3,2026-02-04T21:38:47.883325,45,21:39:04,current_weather,,,,,,13.87,69.0,1000.0,5.71,253.0,Clouds,overcast clouds,92.0,10000.0,2026-02-04T21:37:33,,,,,,,
openweather_api,Gabes,17.98,,,,21:39:02,3,2026-02-04T21:38:47.883325,47,21:39:04,current_weather,,,,,,16.93,42.0,1004.0,10.29,250.0,Clouds,scattered clouds,40.0,5000.0,2026-02-04T21:34:25,,,,,,,
openweather_api,Bizerte,12,,,,21:39:03,3,2026-02-04T21:38:47.883325,48,21:39:04,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:36:24,,,,,,,
openweather_api,Tunis,16.5,,,,21:39:04,3,2026-02-04T21:38:47.883325,49,21:39:04,current_weather,,,,,,15.38,45.0,1005.0,8.37,254.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:34:44,,,,,,,
openweather_api,Kairouan,16.01,,,,21:40:20,4,2026-02-04T21:39:49.382125,59,21:40:23,current_weather,,,,,,15.0,51.0,1001.0,2.57,230.0,Clouds,scattered clouds,40.0,10000.0,2026-02-04T21:40:20,,,,,,,
openweather_api,Sousse,15.88,,,,21:40:20,4,2026-02-04T21:39:49.382125,60,21:40:23,current_weather,,,,,,14.96,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:34:24,,,,,,,
openweather_api,Monastir,15.99,,,,21:40:21,4,2026-02-04T21:39:49.382125,61,21:40:23,current_weather,,,,,,15.08,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:33:30,,,,,,,
openweather_api,Bizerte,12,,,,21:40:22,4,2026-02-04T21:39:49.382125,62,21:40:23,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:36:24,,,,,,,
openweather_api,Gabes,17.98,,,,21:40:22,4,2026-02-04T21:39:49.382125,64,21:40:23,current_weather,,,,,,16.93,42.0,1004.0,10.29,250.0,Clouds,scattered clouds,40.0,5000.0,2026-02-04T21:34:25,,,,,,,
openweather_api,Tunis,16.5,,,,21:40:23,4,2026-02-04T21:39:49.382125,65,21:40:23,current_weather,,,,,,15.38,45.0,1005.0,8.37,254.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:34:44,,,,,,,
openweather_api,Gabes,17.98,,,,21:41:29,5,2026-02-04T21:41:08.829024,76,21:41:32,current_weather,,,,,,16.93,42.0,1004.0,10.29,250.0,Clouds,scattered clouds,40.0,5000.0,2026-02-04T21:34:25,,,,,,,
openweather_api,Nabeul,14.56,,,,21:41:30,5,2026-02-04T21:41:08.829024,77,21:41:32,current_weather,,,,,,13.87,69.0,1000.0,5.71,253.0,Clouds,overcast clouds,92.0,10000.0,2026-02-04T21:37:33,,,,,,,
openweather_api,Bizerte,12,,,,21:41:30,5,2026-02-04T21:41:08.829024,78,21:41:32,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:36:24,,,,,,,
openweather_api,Mahdia,15.11,,,,21:41:31,5,2026-02-04T21:41:08.829024,80,21:41:32,current_weather,,,,,,14.16,57.0,1002.0,12.79,239.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:34:53,,,,,,,
openweather_api,Tunis,16.5,,,,21:41:32,5,2026-02-04T21:41:08.829024,82,21:41:32,current_weather,,,,,,15.38,45.0,1005.0,8.37,254.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:34:44,,,,,,,
openweather_api,Monastir,15.99,,,,21:41:32,5,2026-02-04T21:41:08.829024,83,21:41:32,current_weather,,,,,,15.08,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:33:30,,,,,,,
openweather_api,Mahdia,15.11,,,,21:43:01,6,2026-02-04T21:42:32.966873,93,21:43:04,current_weather,,,,,,14.16,57.0,1002.0,12.79,239.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:43:01,,,,,,,
openweather_api,Sfax,15.08,,,,21:43:02,6,2026-02-04T21:42:32.966873,94,21:43:04,current_weather,,,,,,14.08,55.0,1003.0,6.17,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:42:36,,,,,,,
openweather_api,Tozeur,13.22,,,,21:43:02,6,2026-02-04T21:42:32.966873,96,21:43:04,current_weather,,,,,,12.58,76.0,1006.0,2.06,270.0,Clouds,overcast clouds,89.0,10000.0,2026-02-04T21:38:38,,,,,,,
openweather_api,Sousse,15.88,,,,21:43:03,6,2026-02-04T21:42:32.966873,97,21:43:04,current_weather,,,,,,14.96,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:43:03,,,,,,,
openweather_api,Monastir,15.99,,,,21:43:04,6,2026-02-04T21:42:32.966873,99,21:43:04,current_weather,,,,,,15.08,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:43:03,,,,,,,
openweather_api,Bizerte,12,,,,21:43:04,6,2026-02-04T21:42:32.966873,100,21:43:04,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:43:04,,,,,,,
openweather_api,Sousse,15.88,,,,21:45:36,7,2026-02-04T21:44:12.853822,111,21:45:39,current_weather,,,,,,14.96,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:43:03,,,,,,,
openweather_api,Kairouan,16.01,,,,21:45:37,7,2026-02-04T21:44:12.853822,113,21:45:39,current_weather,,,,,,15.0,51.0,1001.0,2.57,230.0,Clouds,scattered clouds,40.0,10000.0,2026-02-04T21:45:36,,,,,,,
openweather_api,Monastir,15.99,,,,21:45:37,7,2026-02-04T21:44:12.853822,114,21:45:39,current_weather,,,,,,15.08,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:43:03,,,,,,,
openweather_api,Gabes,17.98,,,,21:45:38,7,2026-02-04T21:44:12.853822,115,21:45:39,current_weather,,,,,,16.93,42.0,1004.0,10.29,250.0,Clouds,scattered clouds,40.0,5000.0,2026-02-04T21:45:37,,,,,,,
openweather_api,Bizerte,12,,,,21:45:38,7,2026-02-04T21:44:12.853822,117,21:45:39,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:43:04,,,,,,,
openweather_api,Mahdia,15.11,,,,21:45:39,7,2026-02-04T21:44:12.853822,118,21:45:39,current_weather,,,,,,14.16,57.0,1002.0,12.79,239.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:43:01,,,,,,,
openweather_api,Sousse,15.88,,,,21:47:10,8,2026-02-04T21:46:29.872149,128,21:47:12,current_weather,,,,,,14.96,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:43:03,,,,,,,
openweather_api,Bizerte,12,,,,21:47:10,8,2026-02-04T21:46:29.872149,130,21:47:12,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:43:04,,,,,,,
openweather_api,Gabes,17.98,,,,21:47:11,8,2026-02-04T21:46:29.872149,131,21:47:12,current_weather,,,,,,16.93,42.0,1004.0,10.29,250.0,Clouds,scattered clouds,40.0,5000.0,2026-02-04T21:45:37,,,,,,,
openweather_api,Tunis,16.5,,,,21:47:11,8,2026-02-04T21:46:29.872149,132,21:47:12,current_weather,,,,,,15.38,45.0,1005.0,8.37,254.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:42:49,,,,,,,
openweather_api,Sfax,15.08,,,,21:47:12,8,2026-02-04T21:46:29.872149,134,21:47:12,current_weather,,,,,,14.08,55.0,1003.0,6.17,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:42:36,,,,,,,
openweather_api,Nabeul,14.56,,,,21:47:12,8,2026-02-04T21:46:29.872149,135,21:47:12,current_weather,,,,,,13.87,69.0,1000.0,5.71,253.0,Clouds,overcast clouds,92.0,10000.0,2026-02-04T21:47:12,,,,,,,
openweather_api,Kairouan,16.01,,,,21:48:42,9,2026-02-04T21:48:06.904623,145,21:48:48,current_weather,,,,,,15.0,51.0,1001.0,2.57,230.0,Clouds,scattered clouds,40.0,10000.0,2026-02-04T21:45:36,,,,,,,
openweather_api,Bizerte,12,,,,21:48:43,9,2026-02-04T21:48:06.904623,146,21:48:48,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:43:04,,,,,,,
openweather_api,Mahdia,15.11,,,,21:48:44,9,2026-02-04T21:48:06.904623,147,21:48:48,current_weather,,,,,,14.16,57.0,1002.0,12.79,239.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:43:01,,,,,,,
openweather_api,Tunis,16.5,,,,21:48:46,9,2026-02-04T21:48:06.904623,148,21:48:48,current_weather,,,,,,15.38,45.0,1005.0,8.37,254.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:42:49,,,,,,,
openweather_api,Sousse,15.88,,,,21:48:46,9,2026-02-04T21:48:06.904623,149,21:48:48,current_weather,,,,,,14.96,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:43:03,,,,,,,
openweather_api,Gabes,17.98,,,,21:48:47,9,2026-02-04T21:48:06.904623,151,21:48:48,current_weather,,,,,,16.93,42.0,1004.0,10.29,250.0,Clouds,scattered clouds,40.0,5000.0,2026-02-04T21:45:37,,,,,,,
openweather_api,Kairouan,16.01,,,,21:50:16,10,2026-02-04T21:50:02.150103,161,21:50:19,current_weather,,,,,,15.0,51.0,1001.0,2.57,230.0,Clouds,scattered clouds,40.0,10000.0,2026-02-04T21:45:36,,,,,,,
openweather_api,Tunis,16.5,,,,21:50:16,10,2026-02-04T21:50:02.150103,162,21:50:19,current_weather,,,,,,15.38,45.0,1005.0,8.37,254.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:42:49,,,,,,,
openweather_api,Sfax,15.08,,,,21:50:17,10,2026-02-04T21:50:02.150103,164,21:50:19,current_weather,,,,,,14.08,55.0,1003.0,6.17,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:42:36,,,,,,,
openweather_api,Bizerte,12,,,,21:50:17,10,2026-02-04T21:50:02.150103,165,21:50:19,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:43:04,,,,,,,
openweather_api,Mahdia,15.11,,,,21:50:18,10,2026-02-04T21:50:02.150103,166,21:50:19,current_weather,,,,,,14.16,57.0,1002.0,12.79,239.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:43:01,,,,,,,
openweather_api,Nabeul,14.56,,,,21:50:19,10,2026-02-04T21:50:02.150103,167,21:50:19,current_weather,,,,,,13.87,69.0,1000.0,5.71,253.0,Clouds,overcast clouds,92.0,10000.0,2026-02-04T21:47:12,,,,,,,
openweather_api,Sousse,15.88,,,,21:51:38,11,2026-02-04T21:51:26.440698,177,21:51:41,current_weather,,,,,,14.96,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:43:03,,,,,,,
openweather_api,Kairouan,16.01,,,,21:51:38,11,2026-02-04T21:51:26.440698,178,21:51:41,current_weather,,,,,,15.0,51.0,1001.0,2.57,230.0,Clouds,scattered clouds,40.0,10000.0,2026-02-04T21:45:36,,,,,,,
openweather_api,Tunis,16.5,,,,21:51:39,11,2026-02-04T21:51:26.440698,180,21:51:41,current_weather,,,,,,15.38,45.0,1005.0,8.37,254.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:42:49,,,,,,,
openweather_api,Nabeul,14.56,,,,21:51:39,11,2026-02-04T21:51:26.440698,182,21:51:41,current_weather,,,,,,13.87,69.0,1000.0,5.71,253.0,Clouds,overcast clouds,92.0,10000.0,2026-02-04T21:47:12,,,,,,,
openweather_api,Mahdia,15.11,,,,21:51:40,11,2026-02-04T21:51:26.440698,184,21:51:41,current_weather,,,,,,14.16,57.0,1002.0,12.79,239.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:43:01,,,,,,,
openweather_api,Tozeur,13.22,,,,21:51:40,11,2026-02-04T21:51:26.440698,185,21:51:41,current_weather,,,,,,12.58,76.0,1006.0,2.06,270.0,Clouds,overcast clouds,89.0,10000.0,2026-02-04T21:38:38,,,,,,,
openweather_api,Bizerte,12,,,,21:53:05,12,2026-02-04T21:52:50.024006,196,21:53:08,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:43:04,,,,,,,
openweather_api,Tozeur,13.22,,,,21:53:05,12,2026-02-04T21:52:50.024006,198,21:53:08,current_weather,,,,,,12.58,76.0,1006.0,2.06,270.0,Clouds,overcast clouds,89.0,10000.0,2026-02-04T21:53:05,,,,,,,
openweather_api,Tunis,16.5,,,,21:53:06,12,2026-02-04T21:52:50.024006,199,21:53:08,current_weather,,,,,,15.38,45.0,1005.0,8.37,254.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:42:49,,,,,,,
openweather_api,Nabeul,14.56,,,,21:53:06,12,2026-02-04T21:52:50.024006,201,21:53:08,current_weather,,,,,,13.87,69.0,1000.0,5.71,253.0,Clouds,overcast clouds,92.0,10000.0,2026-02-04T21:47:12,,,,,,,
openweather_api,Mahdia,15.11,,,,21:53:07,12,2026-02-04T21:52:50.024006,202,21:53:08,current_weather,,,,,,14.16,57.0,1002.0,12.79,239.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:53:07,,,,,,,
openweather_api,Kairouan,16.01,,,,21:53:07,12,2026-02-04T21:52:50.024006,203,21:53:08,current_weather,,,,,,15.0,51.0,1001.0,2.57,230.0,Clouds,scattered clouds,40.0,10000.0,2026-02-04T21:45:36,,,,,,,
openweather_api,Tunis,16.5,,,,21:54:35,13,2026-02-04T21:54:17.279685,213,21:54:38,current_weather,,,,,,15.38,45.0,1005.0,8.37,254.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:42:49,,,,,,,
openweather_api,Gabes,17.98,,,,21:54:36,13,2026-02-04T21:54:17.279685,215,21:54:38,current_weather,,,,,,16.93,42.0,1004.0,10.29,250.0,Clouds,scattered clouds,40.0,5000.0,2026-02-04T21:45:37,,,,,,,
openweather_api,Mahdia,15.11,,,,21:54:36,13,2026-02-04T21:54:17.279685,217,21:54:38,current_weather,,,,,,14.16,57.0,1002.0,12.79,239.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:53:07,,,,,,,
openweather_api,Sfax,15.08,,,,21:54:37,13,2026-02-04T21:54:17.279685,218,21:54:38,current_weather,,,,,,14.08,55.0,1003.0,6.17,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:54:36,,,,,,,
openweather_api,Bizerte,12,,,,21:54:37,13,2026-02-04T21:54:17.279685,220,21:54:38,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:54:37,,,,,,,
openweather_api,Monastir,15.99,,,,21:54:38,13,2026-02-04T21:54:17.279685,221,21:54:38,current_weather,,,,,,15.08,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:54:37,,,,,,,
openweather_api,Mahdia,15.11,,,,21:56:09,14,2026-02-04T21:55:45.336524,231,21:56:12,current_weather,,,,,,14.16,57.0,1002.0,12.79,239.0,Clouds,overcast clouds,100.0,10000.0,2026-02-04T21:53:07,,,,,,,
openweather_api,Kairouan,16.01,,,,21:56:10,14,2026-02-04T21:55:45.336524,232,21:56:12,current_weather,,,,,,15.0,51.0,1001.0,2.57,230.0,Clouds,scattered clouds,40.0,10000.0,2026-02-04T21:56:09,,,,,,,
openweather_api,Monastir,15.99,,,,21:56:10,14,2026-02-04T21:55:45.336524,233,21:56:12,current_weather,,,,,,15.08,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:54:37,,,,,,,
openweather_api,Nabeul,14.56,,,,21:56:11,14,2026-02-04T21:55:45.336524,234,21:56:12,current_weather,,,,,,13.87,69.0,1000.0,5.71,253.0,Clouds,overcast clouds,92.0,10000.0,2026-02-04T21:47:12,,,,,,,
openweather_api,Tozeur,13.22,,,,21:56:11,14,2026-02-04T21:55:45.336524,235,21:56:12,current_weather,,,,,,12.58,76.0,1006.0,2.06,270.0,Clouds,overcast clouds,89.0,10000.0,2026-02-04T21:53:05,,,,,,,
openweather_api,Sousse,15.88,,,,21:56:12,14,2026-02-04T21:55:45.336524,236,21:56:12,current_weather,,,,,,14.96,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:56:12,,,,,,,
openweather_api,Tozeur,13.22,,,,21:57:23,15,2026-02-04T21:57:06.794339,246,21:57:27,current_weather,,,,,,12.58,76.0,1006.0,2.06,270.0,Clouds,overcast clouds,89.0,10000.0,2026-02-04T21:57:23,,,,,,,
openweather_api,Nabeul,14.56,,,,21:57:24,15,2026-02-04T21:57:06.794339,248,21:57:27,current_weather,,,,,,13.87,69.0,1000.0,5.71,253.0,Clouds,overcast clouds,92.0,10000.0,2026-02-04T21:57:24,,,,,,,
openweather_api,Sousse,15.88,,,,21:57:25,15,2026-02-04T21:57:06.794339,250,21:57:27,current_weather,,,,,,14.96,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:57:19,,,,,,,
openweather_api,Monastir,15.99,,,,21:57:25,15,2026-02-04T21:57:06.794339,251,21:57:27,current_weather,,,,,,15.08,55.0,1001.0,8.75,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:53:11,,,,,,,
openweather_api,Sfax,15.08,,,,21:57:26,15,2026-02-04T21:57:06.794339,253,21:57:27,current_weather,,,,,,14.08,55.0,1003.0,6.17,230.0,Clouds,scattered clouds,40.0,8000.0,2026-02-04T21:53:25,,,,,,,
openweather_api,Bizerte,12,,,,21:57:27,15,2026-02-04T21:57:06.794339,255,21:57:27,current_weather,,,,,,11.87,100.0,999.0,1.54,190.0,Rain,light rain,40.0,10000.0,2026-02-04T21:57:26,,,,,,,
openweather_api,Nabeul,14.56,,,,21:58:48,16,2026-02-04T21:58:21.349786,266,21:58:54,current_weather,,,,,,13.87,69.0,1000.0,5.71,253.0,Clouds,overcast clouds,92.0,10000.0,2026-02-04T21:57:24,,,,,,,
